geoid_o,geoid_d,month_year,visitor_flows,pop_flows,date_range
25025010702,25025010405,2021-04,12,125.0,04/12/21 - 04/18/21
25025010702,25025010405,2021-05,26,292.0,05/03/21 - 05/09/21
25025010702,25025010405,2021-09,8,72.0,09/20/21 - 09/26/21
25025010702,25025010405,2021-10,12,100.0,10/04/21 - 10/10/21
25025010702,25025010405,2021-11,8,67.0,11/22/21 - 11/28/21
25025010702,25025010500,2021-01,25,359.0,01/04/21 - 01/10/21
25025010702,25025010500,2021-02,22,311.0,02/08/21 - 02/14/21
25025010702,25025010500,2021-03,12,158.0,03/08/21 - 03/14/21
25025010702,25025010500,2021-04,16,148.0,04/05/21 - 04/11/21
25025010702,25025010500,2021-05,20,199.0,05/10/21 - 05/16/21
25025010702,25025010500,2021-06,16,215.0,06/14/21 - 06/20/21
25025010702,25025010500,2021-07,22,149.0,07/12/21 - 07/18/21
25025010702,25025010500,2021-08,16,150.0,08/02/21 - 08/08/21
25025010702,25025010500,2021-09,12,111.0,09/20/21 - 09/26/21
25025010702,25025010500,2021-10,45,376.0,10/04/21 - 10/10/21
25025010702,25025010500,2021-12,12,109.0,12/06/21 - 12/12/21
25025010702,25025010600,2021-01,64,896.0,01/04/21 - 01/10/21
25025010702,25025010600,2021-02,52,760.0,02/01/21 - 02/07/21
25025010702,25025010600,2021-03,100,1454.0,03/01/21 - 03/07/21
25025010702,25025010600,2021-04,49,474.0,04/05/21 - 04/11/21
25025010702,25025010600,2021-05,137,1355.0,05/03/21 - 05/09/21
25025010702,25025010600,2021-06,91,1428.0,06/07/21 - 06/13/21
25025010702,25025010600,2021-07,56,384.0,07/05/21 - 07/11/21
25025010702,25025010600,2021-08,138,1313.0,08/02/21 - 08/08/21
25025010702,25025010600,2021-09,71,694.0,09/06/21 - 09/12/21
25025010702,25025010600,2021-10,114,958.0,10/04/21 - 10/10/21
25025010702,25025010600,2021-11,164,1466.0,11/01/21 - 11/07/21
25025010702,25025010600,2021-12,96,883.0,12/06/21 - 12/12/21
25025010702,25025010701,2021-01,25,388.0,01/11/21 - 01/17/21
25025010702,25025010701,2021-02,55,814.0,02/01/21 - 02/07/21
25025010702,25025010701,2021-03,56,766.0,03/01/21 - 03/07/21
25025010702,25025010701,2021-04,61,612.0,04/05/21 - 04/11/21
25025010702,25025010701,2021-05,77,772.0,05/03/21 - 05/09/21
25025010702,25025010701,2021-06,63,973.0,06/07/21 - 06/13/21
25025010702,25025010701,2021-07,36,244.0,07/05/21 - 07/11/21
25025010702,25025010701,2021-08,90,842.0,08/02/21 - 08/08/21
25025010702,25025010701,2021-09,70,673.0,09/06/21 - 09/12/21
25025010702,25025010701,2021-10,93,784.0,10/04/21 - 10/10/21
25025010702,25025010701,2021-11,108,966.0,11/01/21 - 11/07/21
25025010702,25025010701,2021-12,67,615.0,12/06/21 - 12/12/21
25025010702,25025010702,2021-01,73,1037.0,01/04/21 - 01/10/21
25025010702,25025010702,2021-02,76,1128.0,02/01/21 - 02/07/21
25025010702,25025010702,2021-03,124,1881.0,03/01/21 - 03/07/21
25025010702,25025010702,2021-04,135,1319.0,04/05/21 - 04/11/21
25025010702,25025010702,2021-05,123,1277.0,05/03/21 - 05/09/21
25025010702,25025010702,2021-06,152,2060.0,06/07/21 - 06/13/21
25025010702,25025010702,2021-07,291,1961.0,07/05/21 - 07/11/21
25025010702,25025010702,2021-08,280,2618.0,08/02/21 - 08/08/21
25025010702,25025010702,2021-09,249,2378.0,09/06/21 - 09/12/21
25025010702,25025010702,2021-10,327,2797.0,10/04/21 - 10/10/21
25025010702,25025010702,2021-11,240,2175.0,11/01/21 - 11/07/21
25025010702,25025010702,2021-12,239,2194.0,12/06/21 - 12/12/21
25025010702,25025010801,2021-01,16,227.0,01/04/21 - 01/10/21
25025010702,25025010801,2021-02,17,258.0,02/01/21 - 02/07/21
25025010702,25025010801,2021-03,16,255.0,03/01/21 - 03/07/21
25025010702,25025010801,2021-04,16,145.0,04/12/21 - 04/18/21
25025010702,25025010801,2021-06,8,135.0,06/07/21 - 06/13/21
25025010702,25025010801,2021-07,16,106.0,07/05/21 - 07/11/21
25025010702,25025010801,2021-09,17,160.0,09/13/21 - 09/19/21
25025010702,25025010801,2021-10,20,162.0,10/04/21 - 10/10/21
25025010702,25025010801,2021-11,19,163.0,11/01/21 - 11/07/21
25025010702,25025010801,2021-12,8,72.0,12/06/21 - 12/12/21
25025010702,25025010802,2021-03,20,280.0,03/01/21 - 03/07/21
25025010702,25025010802,2021-04,12,115.0,04/05/21 - 04/11/21
25025010702,25025010802,2021-05,12,137.0,05/24/21 - 05/30/21
25025010702,25025010802,2021-06,12,190.0,06/14/21 - 06/20/21
25025010702,25025010802,2021-08,12,104.0,08/16/21 - 08/22/21
25025010702,25025010802,2021-10,28,240.0,10/04/21 - 10/10/21
25025010702,25025020101,2021-01,20,295.0,01/04/21 - 01/10/21
25025010702,25025020101,2021-02,32,487.0,02/01/21 - 02/07/21
25025010702,25025020101,2021-03,63,915.0,03/01/21 - 03/07/21
25025010702,25025020101,2021-04,61,613.0,04/05/21 - 04/11/21
25025010702,25025020101,2021-05,50,507.0,05/03/21 - 05/09/21
25025010702,25025020101,2021-07,16,109.0,07/12/21 - 07/18/21
25025010702,25025020101,2021-09,13,130.0,09/06/21 - 09/12/21
25025010702,25025020101,2021-10,16,121.0,10/11/21 - 10/17/21
25025010702,25025020101,2021-11,41,361.0,11/01/21 - 11/07/21
25025010702,25025020200,2021-05,16,158.0,05/03/21 - 05/09/21
25025010702,25025020200,2021-07,8,51.0,07/05/21 - 07/11/21
25025010702,25025020200,2021-08,9,79.0,08/09/21 - 08/15/21
25025010702,25025020200,2021-09,12,108.0,09/13/21 - 09/19/21
25025010702,25025020200,2021-10,8,65.0,10/11/21 - 10/17/21
25025010702,25025020200,2021-11,18,167.0,11/01/21 - 11/07/21
25025010702,25025020301,2021-01,85,1222.0,01/04/21 - 01/10/21
25025010702,25025020301,2021-02,57,869.0,02/01/21 - 02/07/21
25025010702,25025020301,2021-03,67,923.0,03/01/21 - 03/07/21
25025010702,25025020301,2021-04,66,683.0,04/05/21 - 04/11/21
25025010702,25025020301,2021-05,99,978.0,05/03/21 - 05/09/21
25025010702,25025020301,2021-06,44,618.0,06/07/21 - 06/13/21
25025010702,25025020301,2021-07,69,462.0,07/05/21 - 07/11/21
25025010702,25025020301,2021-08,69,614.0,08/02/21 - 08/08/21
25025010702,25025020301,2021-09,105,999.0,09/06/21 - 09/12/21
25025010702,25025020301,2021-10,44,359.0,10/11/21 - 10/17/21
25025010702,25025020301,2021-11,53,470.0,11/01/21 - 11/07/21
25025010702,25025020301,2021-12,37,333.0,12/06/21 - 12/12/21
25025010702,25025020302,2021-01,8,116.0,01/04/21 - 01/10/21
25025010702,25025020302,2021-05,8,78.0,05/03/21 - 05/09/21
25025010702,25025020302,2021-10,8,65.0,10/11/21 - 10/17/21
25025010702,25025030100,2021-04,8,79.0,04/12/21 - 04/18/21
25025010702,25025030100,2021-05,8,86.0,05/10/21 - 05/16/21
25025010702,25025030100,2021-07,9,62.0,07/19/21 - 07/25/21
25025010702,25025030100,2021-08,28,252.0,08/23/21 - 08/29/21
25025010702,25025030100,2021-09,37,362.0,09/06/21 - 09/12/21
25025010702,25025030400,2021-01,13,182.0,01/04/21 - 01/10/21
25025010702,25025030400,2021-04,12,134.0,04/12/21 - 04/18/21
25025010702,25025030400,2021-06,12,187.0,06/07/21 - 06/13/21
25025010702,25025030400,2021-09,12,108.0,09/13/21 - 09/19/21
25025010702,25025030500,2021-02,8,113.0,02/15/21 - 02/21/21
25025010702,25025030500,2021-03,8,110.0,03/08/21 - 03/14/21
25025010702,25025030500,2021-08,8,80.0,08/16/21 - 08/22/21
25025010702,25025040100,2021-06,8,107.0,06/14/21 - 06/20/21
25025010702,25025040100,2021-07,13,84.0,07/05/21 - 07/11/21
25025010702,25025040100,2021-08,9,92.0,08/16/21 - 08/22/21
25025010702,25025040100,2021-09,16,143.0,09/13/21 - 09/19/21
25025010702,25025040100,2021-10,35,296.0,10/04/21 - 10/10/21
25025010702,25025040100,2021-11,23,221.0,11/01/21 - 11/07/21
25025010702,25025040100,2021-12,34,308.0,12/06/21 - 12/12/21
25025010702,25025040300,2021-01,8,105.0,01/04/21 - 01/10/21
25025010702,25025040600,2021-03,9,124.0,03/08/21 - 03/14/21
25025010702,25025040600,2021-04,12,113.0,04/05/21 - 04/11/21
25025010702,25025040600,2021-11,8,79.0,11/08/21 - 11/14/21
25025010702,25025040801,2021-05,8,74.0,05/17/21 - 05/23/21
25025010702,25025040801,2021-06,8,107.0,06/14/21 - 06/20/21
25025010702,25025040801,2021-11,9,78.0,11/01/21 - 11/07/21
25025010702,25025050101,2021-03,8,103.0,03/08/21 - 03/14/21
25025010702,25025050200,2021-03,16,205.0,03/08/21 - 03/14/21
25025010702,25025050200,2021-05,12,113.0,05/10/21 - 05/16/21
25025010702,25025050200,2021-07,20,136.0,07/05/21 - 07/11/21
25025010702,25025050200,2021-08,12,105.0,08/02/21 - 08/08/21
25025010702,25025050200,2021-10,16,132.0,10/04/21 - 10/10/21
25025010702,25025050200,2021-11,16,166.0,11/01/21 - 11/07/21
25025010702,25025050300,2021-01,16,252.0,01/11/21 - 01/17/21
25025010702,25025050300,2021-02,21,305.0,02/01/21 - 02/07/21
25025010702,25025050300,2021-03,29,379.0,03/08/21 - 03/14/21
25025010702,25025050300,2021-04,8,75.0,04/19/21 - 04/25/21
25025010702,25025050300,2021-05,40,391.0,05/03/21 - 05/09/21
25025010702,25025050300,2021-06,8,77.0,06/07/21 - 06/13/21
25025010702,25025050300,2021-07,12,83.0,07/19/21 - 07/25/21
25025010702,25025050300,2021-10,12,94.0,10/11/21 - 10/17/21
25025010702,25025050300,2021-11,8,79.0,11/08/21 - 11/14/21
25025010702,25025050600,2021-04,8,76.0,04/05/21 - 04/11/21
25025010702,25025050600,2021-07,8,52.0,07/05/21 - 07/11/21
25025010702,25025050600,2021-08,9,80.0,08/02/21 - 08/08/21
25025010702,25025051000,2021-03,12,200.0,03/01/21 - 03/07/21
25025010702,25025051101,2021-01,10,145.0,01/11/21 - 01/17/21
25025010702,25025051101,2021-02,9,142.0,02/01/21 - 02/07/21
25025010702,25025051200,2021-03,10,137.0,03/08/21 - 03/14/21
25025010702,25025051200,2021-04,12,113.0,04/05/21 - 04/11/21
25025010702,25025060101,2021-08,8,79.0,08/23/21 - 08/29/21
25025010702,25025060501,2021-01,8,112.0,01/04/21 - 01/10/21
25025010702,25025060501,2021-06,69,472.0,06/07/21 - 06/13/21
25025010702,25025060501,2021-07,189,1267.0,07/05/21 - 07/11/21
25025010702,25025060501,2021-08,176,1625.0,08/02/21 - 08/08/21
25025010702,25025060501,2021-09,121,1190.0,09/06/21 - 09/12/21
25025010702,25025060501,2021-10,191,1627.0,10/04/21 - 10/10/21
25025010702,25025060501,2021-11,164,1447.0,11/01/21 - 11/07/21
25025010702,25025060501,2021-12,144,1326.0,12/06/21 - 12/12/21
25025010702,25025070402,2021-01,12,163.0,01/04/21 - 01/10/21
25025010702,25025070402,2021-02,24,354.0,02/01/21 - 02/07/21
25025010702,25025070402,2021-03,32,412.0,03/08/21 - 03/14/21
25025010702,25025070402,2021-04,33,330.0,04/05/21 - 04/11/21
25025010702,25025070402,2021-05,47,468.0,05/03/21 - 05/09/21
25025010702,25025070402,2021-06,16,218.0,06/21/21 - 06/27/21
25025010702,25025070402,2021-07,20,132.0,07/05/21 - 07/11/21
25025010702,25025070402,2021-08,16,149.0,08/02/21 - 08/08/21
25025010702,25025070402,2021-09,17,154.0,09/13/21 - 09/19/21
25025010702,25025070402,2021-10,32,277.0,10/04/21 - 10/10/21
25025010702,25025070402,2021-11,42,387.0,11/01/21 - 11/07/21
25025010702,25025070402,2021-12,27,242.0,12/06/21 - 12/12/21
25025010702,25025070600,2021-02,8,110.0,02/08/21 - 02/14/21
25025010702,25025070600,2021-04,22,214.0,04/05/21 - 04/11/21
25025010702,25025070600,2021-05,12,114.0,05/03/21 - 05/09/21
25025010702,25025070600,2021-10,9,77.0,10/18/21 - 10/24/21
25025010702,25025070600,2021-11,8,71.0,11/15/21 - 11/21/21
25025010702,25025070700,2021-01,25,361.0,01/04/21 - 01/10/21
25025010702,25025070700,2021-02,12,167.0,02/08/21 - 02/14/21
25025010702,25025070700,2021-03,35,456.0,03/08/21 - 03/14/21
25025010702,25025070700,2021-04,14,134.0,04/05/21 - 04/11/21
25025010702,25025070700,2021-05,21,217.0,05/03/21 - 05/09/21
25025010702,25025070700,2021-06,12,103.0,06/07/21 - 06/13/21
25025010702,25025070700,2021-07,12,77.0,07/05/21 - 07/11/21
25025010702,25025070700,2021-08,16,141.0,08/02/21 - 08/08/21
25025010702,25025070700,2021-09,12,111.0,09/13/21 - 09/19/21
25025010702,25025070700,2021-10,29,242.0,10/04/21 - 10/10/21
25025010702,25025070700,2021-11,36,325.0,11/01/21 - 11/07/21
25025010702,25025070700,2021-12,16,145.0,12/06/21 - 12/12/21
25025010702,25025071101,2021-01,12,174.0,01/04/21 - 01/10/21
25025010702,25025071101,2021-04,12,122.0,04/05/21 - 04/11/21
25025010702,25025071101,2021-06,91,671.0,06/07/21 - 06/13/21
25025010702,25025071101,2021-07,326,2205.0,07/05/21 - 07/11/21
25025010702,25025071101,2021-08,234,2195.0,08/02/21 - 08/08/21
25025010702,25025071101,2021-09,181,1764.0,09/06/21 - 09/12/21
25025010702,25025071101,2021-10,196,1659.0,10/04/21 - 10/10/21
25025010702,25025071101,2021-11,237,2136.0,11/01/21 - 11/07/21
25025010702,25025071101,2021-12,146,1336.0,12/06/21 - 12/12/21
25025010702,25025071201,2021-02,16,241.0,02/01/21 - 02/07/21
25025010702,25025071201,2021-04,14,139.0,04/05/21 - 04/11/21
25025010702,25025071201,2021-05,8,80.0,05/03/21 - 05/09/21
25025010702,25025071201,2021-07,16,104.0,07/05/21 - 07/11/21
25025010702,25025071201,2021-08,16,151.0,08/09/21 - 08/15/21
25025010702,25025071201,2021-12,16,143.0,12/06/21 - 12/12/21
25025010702,25025080100,2021-04,8,76.0,04/05/21 - 04/11/21
25025010702,25025080601,2021-02,8,123.0,02/01/21 - 02/07/21
25025010702,25025081001,2021-03,8,95.0,03/22/21 - 03/28/21
25025010702,25025081001,2021-07,27,188.0,07/19/21 - 07/25/21
25025010702,25025081001,2021-08,40,373.0,08/02/21 - 08/08/21
25025010702,25025081001,2021-09,22,211.0,09/06/21 - 09/12/21
25025010702,25025081001,2021-10,16,127.0,10/11/21 - 10/17/21
25025010702,25025081001,2021-11,8,67.0,11/22/21 - 11/28/21
25025010702,25025081400,2021-07,27,183.0,07/12/21 - 07/18/21
25025010702,25025081400,2021-08,38,362.0,08/02/21 - 08/08/21
25025010702,25025081400,2021-09,8,75.0,09/06/21 - 09/12/21
25025010702,25025081400,2021-10,14,114.0,10/11/21 - 10/17/21
25025010702,25025081400,2021-12,10,93.0,12/20/21 - 12/26/21
25025010702,25025090700,2021-02,12,177.0,02/01/21 - 02/07/21
25025010702,25025090700,2021-05,14,165.0,05/17/21 - 05/23/21
25025010702,25025090700,2021-06,12,216.0,06/07/21 - 06/13/21
25025010702,25025090700,2021-09,24,244.0,09/06/21 - 09/12/21
25025010702,25025090901,2021-01,8,105.0,01/04/21 - 01/10/21
25025010702,25025090901,2021-02,8,125.0,02/01/21 - 02/07/21
25025010702,25025090901,2021-03,8,144.0,03/01/21 - 03/07/21
25025010702,25025090901,2021-05,14,133.0,05/03/21 - 05/09/21
25025010702,25025092200,2021-07,44,297.0,07/05/21 - 07/11/21
25025010702,25025092200,2021-08,39,354.0,08/02/21 - 08/08/21
25025010702,25025092200,2021-09,47,449.0,09/06/21 - 09/12/21
25025010702,25025092200,2021-10,27,232.0,10/04/21 - 10/10/21
25025010702,25025092200,2021-11,39,356.0,11/01/21 - 11/07/21
25025010702,25025092200,2021-12,12,109.0,12/13/21 - 12/19/21
25025010702,25025100100,2021-07,70,469.0,07/05/21 - 07/11/21
25025010702,25025100100,2021-08,68,667.0,08/02/21 - 08/08/21
25025010702,25025100100,2021-09,81,791.0,09/06/21 - 09/12/21
25025010702,25025100100,2021-10,99,834.0,10/04/21 - 10/10/21
25025010702,25025100100,2021-11,57,490.0,11/01/21 - 11/07/21
25025010702,25025100100,2021-12,64,591.0,12/06/21 - 12/12/21
25025010702,25025101001,2021-09,8,80.0,09/06/21 - 09/12/21
25025010702,25025101001,2021-10,9,76.0,10/18/21 - 10/24/21
25025010702,25025120105,2021-11,8,67.0,11/22/21 - 11/28/21
25025010702,25025120400,2021-06,12,249.0,06/14/21 - 06/20/21
25025010702,25025120400,2021-10,8,71.0,10/04/21 - 10/10/21
25025010702,25025120400,2021-11,8,66.0,11/15/21 - 11/21/21
25025010702,25025120500,2021-04,8,75.0,04/19/21 - 04/25/21
25025010702,25025130402,2021-07,20,136.0,07/12/21 - 07/18/21
25025010702,25025130402,2021-08,10,87.0,08/02/21 - 08/08/21
25025010702,25025130402,2021-09,13,120.0,09/13/21 - 09/19/21
25025010702,25025130402,2021-10,28,235.0,10/04/21 - 10/10/21
25025010702,25025130402,2021-12,24,221.0,12/06/21 - 12/12/21
25025010702,25025140102,2021-11,20,180.0,11/08/21 - 11/14/21
25025010702,25025140102,2021-12,9,81.0,12/06/21 - 12/12/21
25025010702,25025140300,2021-09,11,111.0,09/06/21 - 09/12/21
25025010702,25025140300,2021-10,19,158.0,10/04/21 - 10/10/21
25025010702,25025140300,2021-12,8,74.0,12/20/21 - 12/26/21
25025010702,25025980300,2021-09,8,73.0,09/13/21 - 09/19/21
25025010702,25025980300,2021-10,14,110.0,10/11/21 - 10/17/21
25025010702,25025981201,2021-04,24,236.0,04/05/21 - 04/11/21
25025010702,25025981201,2021-10,8,61.0,10/11/21 - 10/17/21
25025010702,25025981202,2021-08,9,79.0,08/02/21 - 08/08/21
25025010702,25025981300,2021-01,16,223.0,01/04/21 - 01/10/21
25025010702,25025981300,2021-03,8,137.0,03/01/21 - 03/07/21
25025010702,25025981300,2021-04,8,75.0,04/19/21 - 04/25/21
25025010702,25025981300,2021-06,25,415.0,06/07/21 - 06/13/21
25025010702,25025981300,2021-07,20,134.0,07/05/21 - 07/11/21
25025010702,25025981300,2021-08,12,116.0,08/02/21 - 08/08/21
25025010702,25025981300,2021-09,9,87.0,09/13/21 - 09/19/21
25025010702,25025981300,2021-10,33,270.0,10/04/21 - 10/10/21
25025010702,25025981300,2021-11,16,147.0,11/01/21 - 11/07/21
25025010702,25025981300,2021-12,32,300.0,12/13/21 - 12/19/21
25025010702,25025981501,2021-03,90,1256.0,03/01/21 - 03/07/21
25025010702,25025981501,2021-04,202,1838.0,04/05/21 - 04/11/21
25025010702,25025981501,2021-05,139,1431.0,05/10/21 - 05/16/21
25025010702,25025981501,2021-06,66,727.0,06/07/21 - 06/13/21
25025010702,25025981501,2021-07,293,1969.0,07/05/21 - 07/11/21
25025010702,25025981501,2021-08,122,1158.0,08/02/21 - 08/08/21
25025010702,25025981501,2021-09,193,1836.0,09/06/21 - 09/12/21
25025010702,25025981501,2021-10,154,1287.0,10/04/21 - 10/10/21
25025010702,25025981501,2021-11,164,1441.0,11/01/21 - 11/07/21
25025010702,25025981501,2021-12,124,1147.0,12/06/21 - 12/12/21
25025010702,25025981700,2021-01,20,295.0,01/04/21 - 01/10/21
25025010702,25025981700,2021-02,20,275.0,02/08/21 - 02/14/21
25025010702,25025981700,2021-03,39,504.0,03/08/21 - 03/14/21
25025010702,25025981700,2021-04,50,494.0,04/05/21 - 04/11/21
25025010702,25025981700,2021-05,41,411.0,05/03/21 - 05/09/21
25025010702,25025981700,2021-06,37,581.0,06/07/21 - 06/13/21
25025010702,25025981700,2021-07,39,263.0,07/05/21 - 07/11/21
25025010702,25025981700,2021-08,218,1984.0,08/02/21 - 08/08/21
25025010702,25025981700,2021-09,177,1700.0,09/06/21 - 09/12/21
25025010702,25025981700,2021-10,172,1454.0,10/04/21 - 10/10/21
25025010702,25025981700,2021-11,169,1515.0,11/01/21 - 11/07/21
25025010702,25025981700,2021-12,133,1219.0,12/06/21 - 12/12/21
25025010702,25025981800,2021-12,86,786.0,12/06/21 - 12/12/21
25025010801,25025000302,2021-07,8,1722.0,07/12/21 - 07/18/21
25025010801,25025000502,2021-10,8,565.0,10/18/21 - 10/24/21
25025010801,25025010104,2021-05,9,1190.0,05/10/21 - 05/16/21
25025010801,25025010104,2021-10,8,578.0,10/11/21 - 10/17/21
25025010801,25025010300,2021-02,9,1298.0,02/01/21 - 02/07/21
25025010801,25025010300,2021-09,8,1261.0,09/06/21 - 09/12/21
25025010801,25025010403,2021-07,8,1722.0,07/12/21 - 07/18/21
25025010801,25025010404,2021-09,8,912.0,09/20/21 - 09/26/21
25025010801,25025010404,2021-10,16,1358.0,10/04/21 - 10/10/21
25025010801,25025010405,2021-09,8,1039.0,09/13/21 - 09/19/21
25025010801,25025010500,2021-11,8,535.0,11/01/21 - 11/07/21
25025010801,25025010600,2021-01,20,4574.0,01/04/21 - 01/10/21
25025010801,25025010600,2021-02,33,5078.0,02/01/21 - 02/07/21
25025010801,25025010600,2021-03,53,5190.0,03/01/21 - 03/07/21
25025010801,25025010600,2021-04,16,1487.0,04/05/21 - 04/11/21
25025010801,25025010600,2021-05,45,5875.0,05/03/21 - 05/09/21
25025010801,25025010600,2021-06,20,4033.0,06/07/21 - 06/13/21
25025010801,25025010600,2021-07,36,7251.0,07/05/21 - 07/11/21
25025010801,25025010600,2021-08,20,5716.0,08/02/21 - 08/08/21
25025010801,25025010600,2021-09,12,1868.0,09/06/21 - 09/12/21
25025010801,25025010600,2021-10,70,6501.0,10/04/21 - 10/10/21
25025010801,25025010600,2021-11,145,9444.0,11/01/21 - 11/07/21
25025010801,25025010600,2021-12,61,3886.0,12/06/21 - 12/12/21
25025010801,25025010701,2021-01,8,1406.0,01/04/21 - 01/10/21
25025010801,25025010701,2021-03,32,3108.0,03/01/21 - 03/07/21
25025010801,25025010701,2021-05,33,4409.0,05/03/21 - 05/09/21
25025010801,25025010701,2021-06,9,1587.0,06/07/21 - 06/13/21
25025010801,25025010701,2021-07,32,6934.0,07/05/21 - 07/11/21
25025010801,25025010701,2021-08,50,14088.0,08/02/21 - 08/08/21
25025010801,25025010701,2021-09,51,6797.0,09/06/21 - 09/12/21
25025010801,25025010701,2021-10,65,5271.0,10/04/21 - 10/10/21
25025010801,25025010701,2021-11,53,3493.0,11/01/21 - 11/07/21
25025010801,25025010701,2021-12,40,2543.0,12/06/21 - 12/12/21
25025010801,25025010702,2021-01,8,1406.0,01/04/21 - 01/10/21
25025010801,25025010702,2021-02,24,3719.0,02/01/21 - 02/07/21
25025010801,25025010702,2021-03,61,5935.0,03/01/21 - 03/07/21
25025010801,25025010702,2021-04,89,8434.0,04/05/21 - 04/11/21
25025010801,25025010702,2021-05,48,6305.0,05/03/21 - 05/09/21
25025010801,25025010702,2021-06,49,9983.0,06/07/21 - 06/13/21
25025010801,25025010702,2021-07,44,9521.0,07/12/21 - 07/18/21
25025010801,25025010702,2021-08,54,14784.0,08/02/21 - 08/08/21
25025010801,25025010702,2021-09,56,8358.0,09/06/21 - 09/12/21
25025010801,25025010702,2021-10,144,12141.0,10/04/21 - 10/10/21
25025010801,25025010702,2021-11,107,6968.0,11/01/21 - 11/07/21
25025010801,25025010702,2021-12,44,2822.0,12/06/21 - 12/12/21
25025010801,25025010801,2021-01,21,4845.0,01/04/21 - 01/10/21
25025010801,25025010801,2021-02,8,1210.0,02/01/21 - 02/07/21
25025010801,25025010801,2021-03,55,5243.0,03/01/21 - 03/07/21
25025010801,25025010801,2021-04,20,1808.0,04/05/21 - 04/11/21
25025010801,25025010801,2021-05,25,3234.0,05/03/21 - 05/09/21
25025010801,25025010801,2021-06,20,4033.0,06/07/21 - 06/13/21
25025010801,25025010801,2021-07,13,2806.0,07/05/21 - 07/11/21
25025010801,25025010801,2021-08,21,5484.0,08/02/21 - 08/08/21
